1.011190765519356383e+01 1.010823014069537784e+01 1.011907820370170619e+01 1.018765016068016216e+01 1.027147952973797196e+01 1.040641222303883850e+01 1.059079544821763896e+01 1.080765425153447801e+01 1.103278002545445169e+01 1.123666691950603003e+01 1.140830050613445401e+01 1.153774348091205404e+01 1.163591599321356185e+01 1.170436689662869689e+01 1.175156794717495323e+01 1.178306743889962682e+01 1.180444043489103478e+01 1.182374199300115869e+01 1.183436953499172084e+01 1.184321624745171064e+01 1.184716190725139207e+01 1.185239007476550555e+01 1.185477884878566890e+01 1.185440982227839335e+01 1.185678504697373370e+01 1.185817450513501470e+01 1.185899869380056160e+01 1.185817037026874488e+01 1.185934738415765111e+01 1.185887310222213209e+01
1.010692941198573003e+01 1.011872126749065792e+01 1.013253117757746580e+01 1.021548101181682711e+01 1.031711810120411954e+01 1.048625326734105556e+01 1.073422359784478353e+01 1.105496764702436074e+01 1.142863518507843956e+01 1.183083770351859698e+01 1.224427503878498236e+01 1.265564117248544207e+01 1.305347682803309617e+01 1.343790691440255713e+01 1.378521190824569231e+01 1.409733680243133769e+01 1.436990972481340556e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan
1.010993449207055583e+01 1.011893431887520833e+01 1.013276542521059653e+01 1.021587172473152982e+01 1.031774202598154311e+01 1.048733910079163500e+01 1.073611549519059416e+01 1.105852339323793032e+01 1.143487905006936245e+01 1.184080870873111913e+01 1.225887219806893036e+01 1.267809433785461515e+01 1.308789334732100329e+01 1.348964357770560873e+01 1.385957689904594581e+01 1.420079401402627006e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.009350797030977986e+01 1.011912081966975840e+01 1.013297394501875992e+01 1.021623839716656157e+01 1.031833689226250605e+01 1.048837301288877555e+01 1.073795512413291675e+01 1.106181878350120407e+01 1.144115660980002325e+01 1.185227901796907624e+01 1.227477740621347380e+01 1.269926192674814658e+01 1.311946323096555389e+01 1.353876522336600985e+01 1.393187628575975801e+01 1.430443848646941341e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
